message_id,vader_cont,vader_label,lm_n_tokens,lm_n_neg,lm_n_pos,lm_cont,lm_label,finbert_label,finbert_cont,roberta_label,roberta_cont
1050341041507786752,0.7003,positive,16,0,0,0.0,neutral,positive,0.5814911425113678,neutral,0.37437918968498707
1050340010468302849,-0.1027,negative,17,0,0,0.0,neutral,neutral,-0.03971138596534729,neutral,0.003241300582885742
1050339910673141760,0.7003,positive,12,0,0,0.0,neutral,neutral,0.19911951385438442,neutral,0.22543560527265072
1050338727879413760,0.7003,positive,11,0,0,0.0,neutral,neutral,0.13355781510472298,neutral,0.22548271715641022
1050338607637118976,0.8957,positive,43,1,2,0.023255813953488372,positive,neutral,0.11108089704066515,neutral,0.4518375601619482
1050338267864928257,0.7003,positive,11,0,0,0.0,neutral,neutral,0.262006226927042,neutral,0.2394428951665759
1050337463900745728,0.7003,positive,13,0,0,0.0,neutral,neutral,0.13703883066773415,neutral,0.16438279673457146
1050337319415373825,-0.4404,negative,20,1,1,0.0,neutral,negative,-0.41005634516477585,neutral,-0.12052964046597481
1050337282891411458,-0.4404,negative,21,1,1,0.0,neutral,neutral,-0.1011517159640789,neutral,-0.07657888531684875
1050337218571722752,-0.4404,negative,25,1,1,0.0,neutral,negative,-0.35012347996234894,neutral,-0.18182216584682465
1050337199198224384,-0.4404,negative,26,1,1,0.0,neutral,neutral,-0.3294532895088196,neutral,-0.1758800595998764
1050337146882674689,-0.4404,negative,23,1,1,0.0,neutral,neutral,-0.3142065182328224,neutral,-0.17548604682087898
1050337080797224961,-0.4404,negative,25,1,1,0.0,neutral,negative,-0.4158872961997986,neutral,-0.199232192710042
1050337033435140097,-0.4404,negative,25,1,1,0.0,neutral,negative,-0.3173684626817703,neutral,-0.17969431728124619
1050336976816230405,-0.4404,negative,24,1,1,0.0,neutral,neutral,-0.2703404575586319,neutral,-0.1767149530351162
1050336905265590273,-0.4404,negative,23,1,1,0.0,neutral,negative,-0.4708391800522804,neutral,-0.14430854842066765
1050336852220231682,-0.4404,negative,22,1,1,0.0,neutral,negative,-0.4726259261369705,neutral,-0.1732654869556427
1050336840211939328,0.7003,positive,15,0,0,0.0,neutral,neutral,0.10650747269392014,neutral,0.2803146131336689
1050336814303727616,-0.4404,negative,24,1,1,0.0,neutral,negative,-0.41476859152317047,neutral,-0.1786547228693962
1050336789553172480,-0.4404,negative,22,1,1,0.0,neutral,neutral,-0.06406169384717941,neutral,-0.033905964344739914
1050336777515479041,-0.4404,negative,23,1,1,0.0,neutral,neutral,-0.3348226323723793,neutral,-0.16945119574666023
1050336756158087168,-0.4404,negative,17,1,1,0.0,neutral,negative,-0.6215705946087837,neutral,-0.1209646724164486
1050336681134571521,-0.4404,negative,23,1,1,0.0,neutral,negative,-0.3307300806045532,neutral,-0.18540541641414165
1050336600843055104,-0.4404,negative,20,1,1,0.0,neutral,negative,-0.5270361602306366,neutral,-0.12616368010640144
1050336489563807744,-0.4404,negative,22,1,1,0.0,neutral,negative,-0.4589086323976517,neutral,-0.17797670140862465
1050336323066839040,0.7096,positive,51,1,1,0.0,neutral,neutral,-0.005040973424911499,neutral,0.0479278564453125
1050336286794485761,-0.4404,negative,18,1,1,0.0,neutral,negative,-0.6642456576228142,neutral,-0.11740883439779282
1050336246902468608,0.7003,positive,20,0,0,0.0,neutral,neutral,0.1150423027575016,neutral,0.20306032057851553
1050336054417530880,-0.9118,negative,48,3,0,-0.0625,negative,neutral,-0.33859999664127827,negative,-0.7348321322351694
1050335570499694592,-0.5661,negative,25,1,0,-0.04,negative,neutral,0.16143883392214775,neutral,-0.10113583505153656
1050334780628324352,0.8442,positive,45,0,0,0.0,neutral,neutral,0.025919921696186066,neutral,0.13137684622779489
1050334476235083776,0.7003,positive,16,0,0,0.0,neutral,positive,0.7705582287162542,neutral,0.3728880360722542
1050334414088130560,0.4559,positive,47,2,0,-0.0425531914893617,negative,neutral,-0.043663233518600464,positive,0.48618287220597267
1050334304289607680,-0.4404,negative,25,2,1,-0.04,negative,neutral,-0.3037305250763893,neutral,-0.02662971243262291
1050332627167789056,0.5204,positive,47,2,0,-0.0425531914893617,negative,neutral,-0.08554396033287048,negative,-0.4746699556708336
1050332088811962368,0.7003,positive,13,0,0,0.0,neutral,neutral,0.18412247113883495,neutral,0.25192845053970814
1050332075994374144,0.7003,positive,13,0,0,0.0,neutral,neutral,0.13789531588554382,neutral,0.24392721988260746
1050331543816687616,0.7003,positive,15,0,0,0.0,neutral,neutral,0.15161579847335815,neutral,0.29091701097786427
1050330098593869826,0.0258,neutral,13,0,0,0.0,neutral,negative,-0.41817136108875275,neutral,0.13252562936395407
1050329657411821568,0.7003,positive,16,0,0,0.0,neutral,neutral,0.11133085377514362,neutral,0.27004481479525566
1050329305564282880,0.7003,positive,11,0,0,0.0,neutral,neutral,0.11830954253673553,neutral,0.23236622661352158
1050329195908407297,0.7003,positive,12,0,0,0.0,neutral,neutral,0.18145876191556454,neutral,0.2394056562334299
1050329150249041920,0.7003,positive,15,0,0,0.0,neutral,positive,0.7198697226122022,positive,0.49434069357812405
1050328238839529472,0.7003,positive,10,0,0,0.0,neutral,neutral,0.14336523413658142,neutral,0.21652629598975182
1050327678715224064,0.7003,positive,16,0,0,0.0,neutral,neutral,0.1175278015434742,neutral,0.25926439091563225
1050327426557992960,0.6808,positive,49,1,0,-0.02040816326530612,negative,neutral,0.011341448873281479,negative,-0.5615124180912971
1050327270085324801,0.7003,positive,10,0,0,0.0,neutral,neutral,0.20834985002875328,neutral,0.2411772208288312
1050327223213862912,0.3818,positive,38,1,0,-0.02631578947368421,negative,neutral,0.013758422806859016,neutral,0.11913515720516443
1050327013326823425,-0.8555,negative,17,2,0,-0.11764705882352941,negative,neutral,-0.05469771474599838,negative,-0.7384022679179907
1050326712549019648,0.7003,positive,12,0,0,0.0,neutral,neutral,0.12416025251150131,neutral,0.2606318574398756
1050326640105000961,0.7003,positive,10,0,0,0.0,neutral,neutral,0.1422088537365198,neutral,0.2351071210578084
1050326574023757824,0.7003,positive,12,0,0,0.0,neutral,neutral,0.14470558613538742,neutral,0.24622730165719986
1050326566775836672,0.7003,positive,12,0,0,0.0,neutral,neutral,0.1305978586897254,neutral,0.21922829188406467
1050326435368382464,0.7003,positive,16,0,0,0.0,neutral,neutral,0.12465384416282177,neutral,0.2660288531333208
1050325913135509509,0.7003,positive,16,0,0,0.0,neutral,neutral,0.10629830695688725,neutral,0.2686429787427187
1050325893321805826,0.7003,positive,13,0,0,0.0,neutral,neutral,0.08943965658545494,neutral,0.18010737746953964
1050325530430644224,0.7003,positive,15,0,0,0.0,neutral,positive,0.8179169613867998,neutral,0.34243042580783367
1050325524550012928,0.7003,positive,18,0,0,0.0,neutral,positive,0.8147281426936388,neutral,0.35411963425576687
1050325458036776960,0.7003,positive,12,0,0,0.0,neutral,neutral,0.1292833900079131,neutral,0.2792361984029412
1050325434636877824,0.7003,positive,14,0,0,0.0,neutral,positive,0.8227180819958448,neutral,0.3286370700225234
1050325409399808001,0.7003,positive,11,0,0,0.0,neutral,neutral,0.15999659709632397,neutral,0.23782886005938053
1050325300465295360,0.7003,positive,13,0,0,0.0,neutral,neutral,0.188096989877522,neutral,0.2525139320641756
1050325176074850305,0.0,neutral,22,0,0,0.0,neutral,neutral,0.18559772800654173,neutral,0.22766963485628366
1050324994570506240,-0.4019,negative,21,0,0,0.0,neutral,neutral,-0.0872989259660244,neutral,-0.29531263932585716
1050324659831537664,0.9169,positive,49,1,0,-0.02040816326530612,negative,positive,0.49591389298439026,neutral,0.13494490180164576
1050324432437145600,0.0,neutral,12,0,1,0.08333333333333333,positive,negative,-0.5425132066011429,neutral,-0.06786910071969032
1050324046234222592,0.7003,positive,12,0,0,0.0,neutral,neutral,0.11954297684133053,neutral,0.22589540854096413
1050323685868007424,0.7003,positive,11,0,0,0.0,neutral,neutral,0.15410876460373402,neutral,0.20962220150977373
1050323668587438081,0.7003,positive,11,0,0,0.0,neutral,neutral,0.04418649524450302,neutral,0.3065671231597662
1050323667593437184,0.7003,positive,10,0,0,0.0,neutral,neutral,0.1217785282060504,neutral,0.2361001530662179
1050323565055279104,0.7003,positive,14,0,0,0.0,neutral,neutral,0.06603401340544224,neutral,0.23837071657180786
1050323475364290560,0.7003,positive,11,0,0,0.0,neutral,neutral,0.13041803985834122,neutral,0.23132810555398464
1050322910022430720,0.9643,positive,51,1,1,0.0,neutral,neutral,0.07096028327941895,neutral,0.31049745809286833
1050322800349601794,0.9169,positive,51,1,0,-0.0196078431372549,negative,neutral,0.07099220901727676,neutral,0.28399080131202936
1050322741541269504,0.7003,positive,17,0,0,0.0,neutral,neutral,0.22939778491854668,neutral,0.2647811584174633
1050322700739043329,0.7003,positive,17,0,0,0.0,neutral,neutral,0.1444499623030424,neutral,0.28910974971950054
1050322667079782401,0.7003,positive,16,0,0,0.0,neutral,neutral,0.1357017531991005,neutral,0.25195155665278435
1050322663934058498,0.7003,positive,15,0,0,0.0,neutral,neutral,0.08990593627095222,neutral,0.2728176414966583
1050322419079139328,0.7003,positive,13,0,0,0.0,neutral,positive,0.8362811496481299,neutral,0.33337317407131195
1050322282084741122,0.7003,positive,11,0,0,0.0,neutral,neutral,0.12827941589057446,neutral,0.2390016857534647
1050322270441361408,0.7003,positive,11,0,0,0.0,neutral,neutral,0.10101002920418978,neutral,0.22972797881811857
1050322202774654977,0.7906,positive,19,0,0,0.0,neutral,neutral,0.11334858275949955,neutral,0.2443938385695219
1050322130796236800,0.7003,positive,11,0,0,0.0,neutral,neutral,0.17063795868307352,neutral,0.24435046315193176
1050321907642449921,0.7003,positive,11,0,0,0.0,neutral,neutral,0.1332059521228075,neutral,0.2491835542023182
1050321619648962560,0.7003,positive,12,0,0,0.0,neutral,neutral,0.10772455763071775,neutral,0.2781323026865721
1050321383752966149,0.7003,positive,11,0,0,0.0,neutral,neutral,0.1587339323014021,neutral,0.26849473640322685
1050321121604714496,0.7003,positive,17,0,0,0.0,neutral,neutral,0.15074417367577553,neutral,0.18244466558098793
1050321106937307136,0.7003,positive,10,0,0,0.0,neutral,neutral,0.15968655981123447,neutral,0.21379992738366127
1050321079137267713,0.7003,positive,11,0,0,0.0,neutral,neutral,0.11063911765813828,neutral,0.20904962345957756
1050320964104450048,0.7003,positive,13,0,0,0.0,neutral,neutral,0.16806953307241201,neutral,0.25220099929720163
1050320955875176448,0.7003,positive,15,0,0,0.0,neutral,neutral,0.17104916833341122,neutral,0.25881833024322987
1050320709065629696,0.7003,positive,10,0,0,0.0,neutral,neutral,0.1284890566021204,neutral,0.24501907359808683
1050320626651750401,0.7003,positive,11,0,0,0.0,neutral,neutral,0.1350822625681758,neutral,0.23489511385560036
1050320410066243584,0.7003,positive,11,0,0,0.0,neutral,neutral,0.16736081894487143,neutral,0.24492757208645344
1050320388792573952,0.7003,positive,12,0,0,0.0,neutral,neutral,0.3589211516082287,neutral,0.2546683270484209
1050320205237420032,0.7003,positive,12,0,0,0.0,neutral,neutral,0.14546866808086634,neutral,0.23875796794891357
1050320195812765696,0.7003,positive,10,0,0,0.0,neutral,neutral,0.16039499454200268,neutral,0.24823287315666676
1050320181594124289,0.7003,positive,11,0,0,0.0,neutral,neutral,0.1448322869837284,neutral,0.23590445518493652
1050320143774027777,0.7003,positive,11,0,0,0.0,neutral,neutral,0.1613623546436429,neutral,0.21972539834678173
1050319638733709314,0.7003,positive,14,0,0,0.0,neutral,positive,0.8242717031389475,neutral,0.3353707119822502
1050318674219945984,0.7003,positive,14,0,0,0.0,neutral,neutral,0.0640090312808752,neutral,0.22426612675189972
1050318630917992449,0.7003,positive,14,0,0,0.0,neutral,positive,0.8568664416670799,neutral,0.35090454667806625
1050317911540330496,0.7003,positive,14,0,0,0.0,neutral,positive,0.7460317295044661,neutral,0.33952259458601475
1050317871010783232,0.7003,positive,15,0,0,0.0,neutral,positive,0.8596543986350298,neutral,0.34903077967464924
1050317743503921152,0.7003,positive,15,0,0,0.0,neutral,positive,0.7608388271182775,neutral,0.3423789767548442
1050317622418558976,0.7003,positive,15,0,0,0.0,neutral,positive,0.8063582237809896,neutral,0.34200666565448046
1050317615531520000,-0.1027,negative,25,1,0,-0.04,negative,neutral,-0.10030595399439335,negative,-0.799415685236454
1050316495765626881,0.7003,positive,15,0,0,0.0,neutral,positive,0.7837130799889565,neutral,0.3468313170596957
1050316453176647680,0.7003,positive,14,0,0,0.0,neutral,positive,0.8309033159166574,neutral,0.3441641004756093
1050311796408668160,0.7968,positive,36,0,1,0.027777777777777776,positive,neutral,-0.002288494259119034,negative,-0.7772448593750596
1050310848609181696,0.0,neutral,17,0,0,0.0,neutral,neutral,0.3034146693535149,neutral,0.16278863232582808
1050310635932839936,0.0,neutral,17,0,0,0.0,neutral,neutral,0.2944184890948236,neutral,0.13043455593287945
1050308892868206592,0.0,neutral,16,0,0,0.0,neutral,neutral,0.18435330409556627,neutral,0.13718321826308966
1050308689620422656,-0.3818,negative,23,1,0,-0.043478260869565216,negative,negative,-0.7565187457948923,negative,-0.6625799229368567
1050307951691485184,0.0,neutral,52,0,0,0.0,neutral,neutral,-0.32792369462549686,neutral,-0.07515152543783188
1050306266541817857,0.0,neutral,23,0,0,0.0,neutral,neutral,0.2162416074424982,neutral,0.32515051448717713
1050305139469365248,0.6808,positive,42,0,0,0.0,neutral,negative,-0.9406127808615565,neutral,-0.18367774039506912
1050305136873168896,0.0,neutral,45,1,0,-0.022222222222222223,negative,neutral,-0.41692898608744144,neutral,-0.27987397089600563
1050303754581565441,-0.2023,negative,18,1,0,-0.05555555555555555,negative,negative,-0.9346599411219358,neutral,-0.02095889300107956
1050302830873964544,0.0772,positive,44,0,0,0.0,neutral,neutral,-0.16434013843536377,negative,-0.6817168388515711
1050302739769626624,0.7269,positive,28,2,2,0.0,neutral,negative,-0.6776072960346937,negative,-0.7176506854593754
1050301054733168640,-0.024,neutral,35,0,0,0.0,neutral,negative,-0.6446388158947229,negative,-0.7257979409769177
1050298633323798528,0.0,neutral,23,0,0,0.0,neutral,neutral,-0.0285541582852602,neutral,0.29131051152944565
1050297368925605888,-0.5719,negative,58,2,1,-0.017241379310344827,negative,neutral,-0.04453137144446373,negative,-0.6995580270886421
1050297072065212416,0.4767,positive,21,0,0,0.0,neutral,neutral,0.007384916767477989,neutral,0.14533771481364965
1050295544034279429,0.8146,positive,24,0,1,0.041666666666666664,positive,neutral,0.2535105273127556,negative,-0.4944347254931927
1050294986716172288,-0.7269,negative,14,3,0,-0.21428571428571427,negative,negative,-0.48687976226210594,neutral,-0.35884075053036213
1050289415178936320,0.4588,positive,36,0,0,0.0,neutral,neutral,0.03710887394845486,neutral,0.1955056176520884
1050287985604943872,-0.128,negative,47,1,0,-0.02127659574468085,negative,neutral,-0.21594736352562904,neutral,-0.31333059072494507
1050284700298706944,0.9201,positive,38,0,1,0.02631578947368421,positive,neutral,-0.07972321845591068,neutral,0.20745071023702621
1050282558724993030,0.516,positive,21,0,0,0.0,neutral,positive,0.5864561200141907,negative,-0.5569277070462704
1050282254230941696,-0.2173,negative,51,1,2,0.0196078431372549,positive,positive,0.6326336562633514,negative,-0.4875592738389969
1050281467832659968,0.4215,positive,20,0,0,0.0,neutral,neutral,0.02028840221464634,neutral,0.04611888527870178
1050281086562066437,0.8176,positive,17,0,0,0.0,neutral,neutral,0.08116750046610832,positive,0.8819804703816772
1050280736039862272,-0.4215,negative,31,1,0,-0.03225806451612903,negative,neutral,-0.09028478525578976,neutral,-0.2403222769498825
1050280679190261762,-0.4215,negative,30,1,0,-0.03333333333333333,negative,neutral,-0.0709734857082367,neutral,-0.2154194451868534
1050279959120543744,-0.4215,negative,30,1,0,-0.03333333333333333,negative,neutral,-0.0673450268805027,neutral,-0.22620665654540062
1050279953747636224,-0.5859,negative,25,1,0,-0.04,negative,neutral,-0.0005984324961900711,neutral,0.00878777727484703
1050278856215711744,-0.25,negative,22,1,0,-0.045454545454545456,negative,neutral,0.009320493787527084,positive,0.7510709054768085
1050277674160144384,0.7579,positive,43,0,1,0.023255813953488372,positive,neutral,-0.0893036276102066,neutral,-0.42294296994805336
1050275783661498368,0.0,neutral,17,0,0,0.0,neutral,neutral,-0.06566078215837479,neutral,-0.2638608478009701
1050272089951809538,0.296,positive,16,0,0,0.0,neutral,neutral,-0.09744536876678467,neutral,-0.32466441206634045
1050271728826494976,0.0,neutral,17,0,0,0.0,neutral,neutral,-0.0018125828355550766,neutral,0.1016391720622778
1050271715073384449,0.0,neutral,18,0,0,0.0,neutral,neutral,-0.017204875126481056,neutral,0.0998567994683981
1050271709390131200,0.0,neutral,18,0,0,0.0,neutral,neutral,-0.011342203244566917,neutral,0.09860319830477238
1050269542860156928,0.7096,positive,29,0,0,0.0,neutral,neutral,0.07874813675880432,neutral,0.17668316373601556
1050268494686650370,0.8268,positive,29,0,0,0.0,neutral,neutral,0.008902907371520996,positive,0.8834350751712918
1050264170283728898,0.3612,positive,19,0,0,0.0,neutral,neutral,0.10414110869169235,positive,0.5008292328566313
1050263085825445888,0.7096,positive,35,0,0,0.0,neutral,neutral,0.15696394443511963,neutral,0.13575713150203228
1050262841876512768,-0.8126,negative,38,2,0,-0.05263157894736842,negative,neutral,-0.14874426275491714,negative,-0.6967288358137012
1050262270414974976,0.0,neutral,35,0,0,0.0,neutral,neutral,0.10461846925318241,neutral,0.13054192159324884
1050262101195771905,0.0,neutral,36,0,0,0.0,neutral,neutral,0.09924412611871958,neutral,0.1260712593793869
1050256045212360704,-0.5267,negative,23,2,0,-0.08695652173913043,negative,negative,-0.7632671184837818,negative,-0.597793155349791
1050255388849950720,-0.2057,negative,27,0,0,0.0,neutral,positive,0.23653548955917358,neutral,0.0681619867682457
1050253643155496960,0.8225,positive,30,0,0,0.0,neutral,neutral,0.025671111419796944,neutral,0.03571564983576536
1050251189693149184,0.5574,positive,25,0,0,0.0,neutral,neutral,0.08714557997882366,neutral,0.18108180444687605
1050250921387745280,0.5574,positive,22,0,0,0.0,neutral,neutral,0.07309313397854567,neutral,0.2490939204581082
1050250659038027776,0.0,neutral,30,0,0,0.0,neutral,neutral,-0.32347201742231846,neutral,0.01813618093729019
1050250637739352065,0.9214,positive,38,0,3,0.07894736842105263,positive,neutral,0.4657594244927168,positive,0.9725865954533219
1050250537025892352,-0.2732,negative,23,1,0,-0.043478260869565216,negative,neutral,-0.26300972886383533,negative,-0.64130191039294
1050250439189516289,-0.8922,negative,38,2,0,-0.05263157894736842,negative,neutral,-0.4247251246124506,negative,-0.8996056644245982
1050249682725801989,0.7717,positive,25,0,0,0.0,neutral,neutral,0.10831865482032299,neutral,0.20256374031305313
1050248526356074496,-0.7561,negative,42,3,0,-0.07142857142857142,negative,neutral,-0.22280072793364525,negative,-0.8330875700339675
1050247791732174849,-0.9169,negative,53,1,0,-0.018867924528301886,negative,negative,-0.790894266217947,negative,-0.660451477393508
1050245861567946752,0.0,neutral,14,1,0,-0.07142857142857142,negative,neutral,0.08346714824438095,neutral,0.0169510655105114
1050245719649587200,0.0,neutral,16,1,0,-0.0625,negative,neutral,0.050965987145900726,neutral,0.03938368707895279
1050244719257812993,0.2755,positive,44,1,0,-0.022727272727272728,negative,positive,0.7413511611521244,neutral,-0.020728804171085358
1050243158586654720,-0.5859,negative,25,1,0,-0.04,negative,neutral,-0.0022440608590841293,neutral,0.01758909970521927
1050241170260066304,0.0516,positive,29,1,1,0.0,neutral,neutral,-0.08829763531684875,neutral,0.2622898481786251
1050239462058467330,-0.7269,negative,14,3,0,-0.21428571428571427,negative,neutral,-0.42211045883595943,neutral,-0.3443880621343851
1050238862587498496,-0.6369,negative,24,1,0,-0.041666666666666664,negative,neutral,-0.05743349529802799,neutral,-0.011263839900493622
1050236532055916545,0.0,neutral,17,1,0,-0.058823529411764705,negative,neutral,0.06972434371709824,neutral,-0.0009239353239536285
1050234954834038784,-0.4767,negative,54,2,0,-0.037037037037037035,negative,neutral,-0.29476018622517586,negative,-0.5687838392332196
1050231746313314304,0.0,neutral,24,0,0,0.0,neutral,neutral,-0.0060311295092105865,neutral,0.10464970860630274
1050226012678758401,-0.5719,negative,16,2,0,-0.125,negative,negative,-0.934553187340498,negative,-0.5789691861718893
1050223946782662657,-0.4215,negative,30,1,0,-0.03333333333333333,negative,neutral,-0.09059983864426613,neutral,-0.24279704131186008
1050223790813270016,0.8748,positive,58,1,0,-0.017241379310344827,negative,neutral,0.13415632396936417,negative,-0.7280328534543514
1050222923720593409,0.0,neutral,23,0,0,0.0,neutral,neutral,-0.007377447560429573,neutral,0.04532373137772083
1050222031080435713,0.714,positive,42,1,1,0.0,neutral,neutral,0.31723807379603386,neutral,-0.014128372073173523
1050220386946707456,-0.4215,negative,28,1,0,-0.03571428571428571,negative,neutral,-0.13982301019132137,neutral,-0.20088867656886578
1050218145837920257,-0.7845,negative,37,1,0,-0.02702702702702703,negative,neutral,-0.013549674302339554,negative,-0.8930360544472933
1050217094489563138,0.0,neutral,21,0,0,0.0,neutral,neutral,-0.0041437335312366486,neutral,0.10238081868737936
1050215308294742017,0.8934,positive,43,0,2,0.046511627906976744,positive,positive,0.7768298434093595,positive,0.5815042280592024
1050211158089760768,-0.2023,negative,14,0,0,0.0,neutral,negative,-0.9589510262012482,negative,-0.6603030003607273
1050209844630818816,-0.7882,negative,24,3,1,-0.08333333333333333,negative,neutral,-0.11797781847417355,negative,-0.8316157087683678
1050208722016825344,0.5994,positive,39,1,1,0.0,neutral,neutral,0.04250447265803814,positive,0.7799211605452001
1050208464230903808,0.0,neutral,21,0,0,0.0,neutral,neutral,-0.0617852546274662,neutral,-0.013180918991565704
1050205362127687680,0.0,neutral,33,0,0,0.0,neutral,neutral,-0.18652953952550888,neutral,-0.2925072591751814
1050204136510251008,-0.3313,negative,50,2,0,-0.04,negative,negative,-0.6001554150134325,neutral,-0.34618423506617546
1050203577275359232,-0.6369,negative,45,3,0,-0.06666666666666667,negative,negative,-0.6135594137012959,neutral,-0.14684858918190002
1050203402095988737,-0.8122,negative,33,2,0,-0.06060606060606061,negative,negative,-0.5979661755263805,negative,-0.903117704205215
1050197024384024576,-0.5859,negative,19,1,0,-0.05263157894736842,negative,neutral,0.0001730509102344513,neutral,-0.30017559602856636
1050196198601052160,0.5475,positive,43,2,0,-0.046511627906976744,negative,neutral,-0.20020978152751923,neutral,0.18237917125225067
1050195874280665089,-0.5994,negative,41,3,0,-0.07317073170731707,negative,neutral,-0.4213925898075104,negative,-0.48258601129055023
1050195595326054401,-0.8816,negative,31,3,0,-0.0967741935483871,negative,neutral,-0.4396266434341669,negative,-0.841625452041626
1050195552862785536,0.0,neutral,19,1,0,-0.05263157894736842,negative,neutral,0.08365515619516373,neutral,-0.06210525333881378
1050194442001502208,0.0,neutral,20,0,0,0.0,neutral,neutral,-0.12018609419465065,neutral,-0.4298608899116516
1050194312506613761,-0.6908,negative,56,2,0,-0.03571428571428571,negative,negative,-0.8434862140566111,negative,-0.6206878833472729
1050194070474084352,0.886,positive,43,0,0,0.0,neutral,neutral,0.037236642092466354,positive,0.563312478363514
1050192958757068800,-0.4201,negative,17,1,0,-0.058823529411764705,negative,neutral,-0.2665364723652601,neutral,-0.45860755629837513
1050192922694639616,-0.7345,negative,22,1,0,-0.045454545454545456,negative,negative,-0.6729905027896166,negative,-0.8085396690294147
1050192843984125952,0.0,neutral,22,3,0,-0.13636363636363635,negative,neutral,-0.11568246223032475,negative,-0.5077568357810378
1050192030700199936,0.1864,positive,51,3,0,-0.058823529411764705,negative,neutral,-0.043675124645233154,neutral,-0.014385111629962921
1050191436539486210,0.0,neutral,24,0,0,0.0,neutral,neutral,-0.12985743954777718,neutral,-0.22707151621580124
1050191264115617792,0.7339,positive,26,0,0,0.0,neutral,neutral,0.3035792922601104,positive,0.9529891719575971
1050191182142296066,0.6662,positive,27,1,1,0.0,neutral,neutral,-0.05433512106537819,neutral,0.3374329283833504
1050186236286124033,-0.5574,negative,16,1,0,-0.0625,negative,neutral,-0.2474377304315567,neutral,-0.17579451575875282
1050185320183021568,0.128,positive,17,0,0,0.0,neutral,neutral,-0.10136072151362896,negative,-0.8227828536182642
1050180640229007361,0.0,neutral,24,0,0,0.0,neutral,neutral,0.12300462648272514,neutral,-0.26142220199108124
1050179269555568646,0.4019,positive,41,0,0,0.0,neutral,neutral,0.16892056539654732,positive,0.8278841888532043
1050177777360621569,0.0,neutral,36,0,0,0.0,neutral,neutral,-0.1663119364529848,neutral,-0.06034630350768566
1050175867844988928,-0.6369,negative,31,2,0,-0.06451612903225806,negative,negative,-0.48880881257355213,negative,-0.7852357616648078
1050175829739737091,-0.7388,negative,58,4,0,-0.06896551724137931,negative,neutral,-0.1690928041934967,negative,-0.5681756511330605
1050175412855287808,-0.8617,negative,33,4,0,-0.12121212121212122,negative,negative,-0.9453922733664513,negative,-0.8136367900297046
1050173733812486144,-0.5859,negative,19,1,0,-0.05263157894736842,negative,neutral,-0.0011495500802993774,neutral,-0.28930551186203957
1050172149854552064,-0.8196,negative,39,4,0,-0.10256410256410256,negative,neutral,-0.2567921746522188,neutral,-0.3681462313979864
1050172053784076289,0.5267,positive,45,0,2,0.044444444444444446,positive,positive,0.7994688116014004,neutral,-0.1980995610356331
1050169373065920518,0.3054,positive,57,1,1,0.0,neutral,neutral,0.014486206695437431,negative,-0.5206744596362114
1050167814697308162,0.1531,positive,18,3,0,-0.16666666666666666,negative,negative,-0.5350251719355583,negative,-0.7998411497101188
1050166452693610496,0.2584,positive,44,0,0,0.0,neutral,neutral,-0.014084279537200928,negative,-0.5649670921266079
1050166037662990337,-0.8553,negative,39,1,0,-0.02564102564102564,negative,neutral,-0.25256823375821114,negative,-0.7944647204130888
1050165612717232128,-0.128,negative,46,1,0,-0.021739130434782608,negative,neutral,-0.03350995108485222,neutral,-0.16661043465137482
1050165037761998850,-0.4215,negative,23,2,0,-0.08695652173913043,negative,neutral,-0.04485205188393593,neutral,-0.4034329131245613
1050164779116040192,0.0,neutral,20,0,0,0.0,neutral,neutral,-0.0855439230799675,neutral,-0.3553861975669861
1050162979801583616,0.6527,positive,30,0,1,0.03333333333333333,positive,neutral,-0.17671748995780945,positive,0.8318096045404673
1050162948335960064,-0.9119,negative,42,4,0,-0.09523809523809523,negative,neutral,-0.07220536470413208,negative,-0.8114710655063391
1050162355999404032,-0.2942,negative,56,2,0,-0.03571428571428571,negative,negative,-0.5863768644630909,negative,-0.8956138594076037
1050160569079205889,0.0772,positive,31,1,1,0.0,neutral,neutral,0.03703966550529003,positive,0.6744591239839792
1050154277379891200,0.5106,positive,52,0,0,0.0,neutral,positive,0.8995686396956444,positive,0.599690058734268
1050154005152915456,0.5106,positive,45,0,0,0.0,neutral,positive,0.702705305069685,neutral,0.48144469037652016
1050153584749359104,-0.4588,negative,25,2,0,-0.08,negative,negative,-0.48811728693544865,neutral,-0.4426499605178833
1050151784742887424,0.4939,positive,16,0,0,0.0,neutral,negative,-0.46684933453798294,neutral,-0.42174913361668587
1050150669439651841,0.3164,positive,47,1,0,-0.02127659574468085,negative,neutral,-0.046091536059975624,neutral,0.19215191155672073
1050149837583372288,-0.6124,negative,19,0,1,0.05263157894736842,positive,neutral,0.0682412851601839,positive,0.6619438230991364
1050149527787843584,0.0,neutral,24,0,0,0.0,neutral,neutral,0.1440073810517788,neutral,-0.2965231277048588
1050148756002197504,-0.6369,negative,22,1,0,-0.045454545454545456,negative,neutral,-0.04402254335582256,neutral,-0.1378239430487156
1050148086939561986,-0.25,negative,16,1,0,-0.0625,negative,negative,-0.6450165882706642,negative,-0.5235685687512159
1050145982028111872,0.0,neutral,18,1,0,-0.05555555555555555,negative,neutral,0.08073559030890465,neutral,0.06002332270145416
1050145257009111040,0.0,neutral,24,1,0,-0.041666666666666664,negative,neutral,-0.09904603101313114,negative,-0.7859685076400638
